측정지역,법적구분,용도구분,지역구분,측정지점,측정년도,측정분기,평균 낮,평균 밤,낮 09시 자료,낮 12시 자료,낮 16시 자료,낮 20시 자료,밤 23시 자료,밤 01시 자료
영도구남항동,다,준공업,도로,남항새마을금고,2013,4,67,63,67,68,67,67,63,64
영도구남항동,다,준공업,도로,카이스트안경앞,2013,4,68,64,69,69,69,68,65,63
영도구남항동,다,준공업,일반,㈜태림오릭스옆,2013,4,59,50,61,60,59,59,52,48
영도구남항동,다,준공업,일반,신한아파트앞,2013,4,58,49,62,62,56,53,49,49
영도구남항동,다,준공업,일반,하나전기앞,2013,4,59,49,61,59,59,57,52,47
동래구사직2동,나,일반주거2,도로,사직로얄A입구건너편,2013,1,68,60,70,71,70,64,64,57
동래구사직2동,나,일반주거2,도로,종로엠스쿨앞,2013,1,68,64,68,69,68,68,67,62
동래구사직2동,나,일반주거2,일반,묵자골감자탕앞,2013,1,61,56,63,60,62,61,57,56
동래구사직2동,나,일반주거2,일반,사직주공안,2013,1,53,48,57,51,51,54,49,48
동래구사직2동,나,일반주거2,일반,하나메기탕앞,2013,1,59,51,57,62,58,60,53,50
북구덕천1동,나,일반주거3,도로,13동 시영APT입구,2013,1,72,69,72,71,71,77,67,71
북구덕천1동,나,일반주거3,도로,1동 시영APT입구,2013,1,70,66,72,70,69,71,68,65
북구덕천1동,나,일반주거3,일반,14동 시영APT뒤,2013,1,54,47,55,52,54,55,48,46
북구덕천1동,나,일반주거3,일반,미진골든빌라앞,2013,1,58,55,59,58,59,59,57,54
북구덕천1동,나,일반주거3,일반,시영A5동5~6라인앞,2013,1,54,48,53,55,56,55,51,45
해운대구중1동,다,상업,도로,메리어트호텔 우,2013,1,68,67,70,68,68,69,69,66
해운대구중1동,다,상업,도로,메리어트호텔 좌,2013,1,67,67,69,67,66,67,67,67
해운대구중1동,다,상업,일반,메리어트호텔 뒤,2013,1,63,60,62,63,66,62,62,59
해운대구중1동,다,상업,일반,파라다이스호텔 옆,2013,1,60,59,60,60,61,60,60,59
해운대구중1동,다,상업,일반,파라다이스호텔입구,2013,1,56,57,57,57,56,55,57,57
영도구남항동,다,준공업,도로,남항새마을금고,2013,1,67,63,67,68,67,69,65,61
영도구남항동,다,준공업,도로,카이스트안경앞,2013,1,69,65,69,69,70,71,68,62
영도구남항동,다,준공업,일반,㈜태림오릭스옆,2013,1,63,41,64,62,63,65,41,42
영도구남항동,다,준공업,일반,신한아파트앞,2013,1,62,43,66,56,64,63,44,42
영도구남항동,다,준공업,일반,하나전기앞,2013,1,61,44,58,61,63,63,45,44
부산진구개금2동백병원주변,가,녹지,도로,개금2동새마을금고앞,2013,2,62,52,63,64,65,59,53,52
부산진구개금2동백병원주변,가,녹지,도로,주원초등학교옆,2013,2,66,58,65,68,66,66,63,54
중구대청공원내,가,녹지,도로,방범초소앞,2013,2,64,63,67,57,67,68,65,62
중구대청공원내,가,녹지,도로,시민헌장앞,2013,2,60,54,60,59,59,62,58,51
중구대청공원내,가,녹지,일반,도서관앞,2013,2,60,39,62,56,61,61,40,38
중구대청공원내,가,녹지,일반,동상앞,2013,2,46,40,42,48,47,47,41,40
중구대청공원내,가,녹지,일반,충혼탑입구,2013,2,57,53,57,58,57,59,56,50
부산진구개금2동백병원주변,가,종합병원,일반,건강탕앞,2013,2,54,48,57,55,54,50,48,49
부산진구개금3동백병원주변,가,종합병원,일반,고원아파트1동107호앞,2013,2,54,49,57,56,52,52,50,48
부산진구개금4동백병원주변,가,종합병원,일반,하성약국옆,2013,2,54,54,54,54,54,55,54,54
기장군기장읍동부리,나,일반주거1,도로,기아자동차앞,2013,2,67,64,66,68,64,71,66,62
기장군기장읍동부리,나,일반주거1,도로,제비표페인트앞,2013,2,69,62,70,68,68,70,64,61
기장군기장읍동부리,나,일반주거1,일반,대진아파트앞,2013,2,54,49,56,55,54,52,51,48
기장군기장읍동부리,나,일반주거1,일반,유한빌라앞,2013,2,56,50,59,56,57,53,51,49
기장군기장읍동부리,나,일반주거1,일반,제3기장교회앞,2013,2,54,50,57,52,55,53,51,49
동래구사직2동,나,일반주거2,도로,사직로얄A입구건너편,2013,2,66,62,68,67,68,63,65,59
동래구사직2동,나,일반주거2,도로,종로엠스쿨앞,2013,2,68,66,69,67,68,68,70,62
동래구사직2동,나,일반주거2,일반,묵자골감자탕앞,2013,2,61,62,59,65,60,61,60,64
동래구사직2동,나,일반주거2,일반,사직주공안,2013,2,52,50,52,52,54,52,52,48
동래구사직2동,나,일반주거2,일반,하나메기탕앞,2013,2,58,55,62,57,58,58,56,55
북구덕천1동,나,일반주거3,도로,13동 시영APT입구,2013,2,71,67,71,70,71,72,69,66
북구덕천1동,나,일반주거3,도로,1동 시영APT입구,2013,2,71,65,73,71,70,70,67,64
북구덕천1동,나,일반주거3,일반,14동 시영APT뒤,2013,2,51,48,52,53,49,50,47,50
북구덕천1동,나,일반주거3,일반,미진골든빌라앞,2013,2,56,53,57,55,56,56,53,53
북구덕천1동,나,일반주거3,일반,시영A5동5~6라인앞,2013,2,52,48,54,50,51,53,50,46
해운대구중1동,다,상업,도로,메리어트호텔 우,2013,2,66,65,66,65,67,67,66,65
해운대구중1동,다,상업,도로,메리어트호텔 좌,2013,2,67,65,66,65,67,70,66,65
해운대구중1동,다,상업,일반,메리어트호텔 뒤,2013,2,56,55,55,54,57,59,56,55
해운대구중1동,다,상업,일반,파라다이스호텔 옆,2013,2,61,59,61,62,62,60,60,59
해운대구중1동,다,상업,일반,파라다이스호텔입구,2013,2,54,55,54,55,55,54,55,55
영도구남항동,다,준공업,도로,남항새마을금고,2013,2,70,66,72,70,70,69,69,63
영도구남항동,다,준공업,도로,카이스트안경앞,2013,2,69,65,71,70,70,68,70,60
영도구남항동,다,준공업,일반,㈜태림오릭스옆,2013,2,63,49,68,61,67,57,59,40
영도구남항동,다,준공업,일반,신한아파트앞,2013,2,60,48,63,56,65,57,56,41
영도구남항동,다,준공업,일반,하나전기앞,2013,2,56,39,64,55,60,48,40,38
부산진구개금2동백병원주변,가,녹지,도로,개금2동새마을금고앞,2013,3,62,56,61,62,64,63,57,56
부산진구개금2동백병원주변,가,녹지,도로,주원초등학교옆,2013,3,64,59,65,64,65,64,60,59
중구대청공원내,가,녹지,도로,방범초소앞,2013,3,67,60,66,67,70,66,63,58
중구대청공원내,가,녹지,도로,시민헌장앞,2013,3,60,54,58,61,62,60,60,49
중구대청공원내,가,녹지,일반,도서관앞,2013,3,57,54,61,52,57,59,62,47
중구대청공원내,가,녹지,일반,동상앞,2013,3,46,43,47,47,46,44,44,43
중구대청공원내,가,녹지,일반,충혼탑입구,2013,3,58,52,57,59,58,59,52,52
부산진구개금2동백병원주변,가,종합병원,일반,건강탕앞,2013,3,53,50,53,55,54,52,53,48
부산진구개금3동백병원주변,가,종합병원,일반,고원아파트1동107호앞,2013,3,56,49,57,55,58,56,50,49
부산진구개금4동백병원주변,가,종합병원,일반,하성약국옆,2013,3,57,48,58,56,56,58,50,47
기장군기장읍동부리,나,일반주거1,도로,기아자동차앞,2013,3,67,60,69,66,69,67,62,58
기장군기장읍동부리,나,일반주거1,도로,제비표페인트앞,2013,3,67,60,68,67,67,68,62,59
기장군기장읍동부리,나,일반주거1,일반,대진아파트앞,2013,3,54,50,55,55,54,53,53,48
기장군기장읍동부리,나,일반주거1,일반,유한빌라앞,2013,3,53,50,55,51,54,55,50,50
기장군기장읍동부리,나,일반주거1,일반,제3기장교회앞,2013,3,55,50,57,54,56,56,51,49
동래구사직2동,나,일반주거2,도로,사직로얄A입구건너편,2013,3,66,59,69,66,65,65,59,59
동래구사직2동,나,일반주거2,도로,종로엠스쿨앞,2013,3,69,66,71,70,68,68,67,66
동래구사직2동,나,일반주거2,일반,묵자골감자탕앞,2013,3,63,56,64,66,62,63,58,55
동래구사직2동,나,일반주거2,일반,사직주공안,2013,3,54,45,56,53,54,54,46,45
동래구사직2동,나,일반주거2,일반,하나메기탕앞,2013,3,58,51,58,59,59,58,51,52
북구덕천1동,나,일반주거3,도로,13동 시영APT입구,2013,3,73,71,73,74,75,73,72,71
북구덕천1동,나,일반주거3,도로,1동 시영APT입구,2013,3,71,69,71,70,73,72,69,70
북구덕천1동,나,일반주거3,일반,14동 시영APT뒤,2013,3,56,54,56,56,56,56,54,55
북구덕천1동,나,일반주거3,일반,미진골든빌라앞,2013,3,56,54,57,56,56,57,54,54
북구덕천1동,나,일반주거3,일반,시영A5동5~6라인앞,2013,3,58,49,66,58,55,55,49,50
해운대구중1동,다,상업,도로,메리어트호텔 우,2013,3,66,64,66,66,68,65,65,64
해운대구중1동,다,상업,도로,메리어트호텔 좌,2013,3,69,66,69,70,69,68,66,66
해운대구중1동,다,상업,일반,메리어트호텔 뒤,2013,3,58,52,59,61,59,56,51,53
해운대구중1동,다,상업,일반,파라다이스호텔 옆,2013,3,60,55,59,63,62,58,57,54
해운대구중1동,다,상업,일반,파라다이스호텔입구,2013,3,59,53,62,58,60,56,52,54
영도구남항동,다,준공업,도로,남항새마을금고,2013,3,70,67,72,69,72,69,67,67
영도구남항동,다,준공업,도로,카이스트안경앞,2013,3,71,65,73,72,73,69,68,62
영도구남항동,다,준공업,일반,㈜태림오릭스옆,2013,3,59,44,67,63,59,49,39,49
영도구남항동,다,준공업,일반,신한아파트앞,2013,3,61,51,62,63,64,55,55,48
영도구남항동,다,준공업,일반,하나전기앞,2013,3,61,40,66,58,66,55,40,41
부산진구개금2동백병원주변,가,녹지,도로,개금2동새마을금고앞,2013,4,64,62,64,67,67,59,64,60
부산진구개금2동백병원주변,가,녹지,도로,주원초등학교옆,2013,4,64,60,64,64,65,63,62,58
중구대청공원내,가,녹지,도로,방범초소앞,2013,4,67,63,69,66,67,66,67,60
중구대청공원내,가,녹지,도로,시민헌장앞,2013,4,60,55,59,62,61,61,57,53
중구대청공원내,가,녹지,일반,도서관앞,2013,4,54,45,55,50,54,59,49,41
중구대청공원내,가,녹지,일반,동상앞,2013,4,47,41,49,46,47,48,42,40
부산진구개금2동백병원주변,가,녹지,도로,개금2동새마을금고앞,2013,1,61,63,61,61,62,62,70,57
부산진구개금2동백병원주변,가,녹지,도로,주원초등학교옆,2013,1,63,59,63,63,65,63,65,54
중구대청공원내,가,녹지,도로,방범초소앞,2013,1,63,55,64,62,63,63,57,54
중구대청공원내,가,녹지,도로,시민헌장앞,2013,1,55,52,57,53,58,55,54,50
중구대청공원내,가,녹지,일반,도서관앞,2013,1,51,48,55,54,49,49,51,46
중구대청공원내,가,녹지,일반,동상앞,2013,1,47,44,49,48,46,45,46,43
중구대청공원내,가,녹지,일반,충혼탑입구,2013,1,52,52,52,53,53,53,53,51
부산진구개금2동백병원주변,가,종합병원,일반,건강탕앞,2013,1,56,54,55,57,58,57,57,51
부산진구개금3동백병원주변,가,종합병원,일반,고원아파트1동107호앞,2013,1,56,57,51,59,59,58,60,55
부산진구개금4동백병원주변,가,종합병원,일반,하성약국옆,2013,1,59,53,59,61,62,54,54,53
기장군기장읍동부리,나,일반주거1,도로,기아자동차앞,2013,1,68,64,69,68,69,68,65,63
기장군기장읍동부리,나,일반주거1,도로,제비표페인트앞,2013,1,68,63,69,70,69,67,64,63
기장군기장읍동부리,나,일반주거1,일반,대진아파트앞,2013,1,58,49,61,58,58,57,52,47
기장군기장읍동부리,나,일반주거1,일반,유한빌라앞,2013,1,54,53,56,56,52,55,54,52
기장군기장읍동부리,나,일반주거1,일반,제3기장교회앞,2013,1,52,51,52,51,51,55,54,48
영도구남항동,다,준공업,일반,하나전기앞,2013,2,56,39,64,55,60,48,40,38
부산진구개금2동백병원주변,가,녹지,도로,개금2동새마을금고앞,2013,3,62,56,61,62,64,63,57,56
부산진구개금2동백병원주변,가,녹지,도로,주원초등학교옆,2013,3,64,59,65,64,65,64,60,59
중구대청공원내,가,녹지,도로,방범초소앞,2013,3,67,60,66,67,70,66,63,58
중구대청공원내,가,녹지,도로,시민헌장앞,2013,3,60,54,58,61,62,60,60,49
중구대청공원내,가,녹지,일반,도서관앞,2013,3,57,54,61,52,57,59,62,47
중구대청공원내,가,녹지,일반,동상앞,2013,3,46,43,47,47,46,44,44,43
중구대청공원내,가,녹지,일반,충혼탑입구,2013,3,58,52,57,59,58,59,52,52
부산진구개금2동백병원주변,가,종합병원,일반,건강탕앞,2013,3,53,50,53,55,54,52,53,48
부산진구개금3동백병원주변,가,종합병원,일반,고원아파트1동107호앞,2013,3,56,49,57,55,58,56,50,49
부산진구개금4동백병원주변,가,종합병원,일반,하성약국옆,2013,3,57,48,58,56,56,58,50,47
기장군기장읍동부리,나,일반주거1,도로,기아자동차앞,2013,3,67,60,69,66,69,67,62,58
기장군기장읍동부리,나,일반주거1,도로,제비표페인트앞,2013,3,67,60,68,67,67,68,62,59
기장군기장읍동부리,나,일반주거1,일반,대진아파트앞,2013,3,54,50,55,55,54,53,53,48
기장군기장읍동부리,나,일반주거1,일반,유한빌라앞,2013,3,53,50,55,51,54,55,50,50
기장군기장읍동부리,나,일반주거1,일반,제3기장교회앞,2013,3,55,50,57,54,56,56,51,49
동래구사직2동,나,일반주거2,도로,사직로얄A입구건너편,2013,3,66,59,69,66,65,65,59,59
동래구사직2동,나,일반주거2,도로,종로엠스쿨앞,2013,3,69,66,71,70,68,68,67,66
동래구사직2동,나,일반주거2,일반,묵자골감자탕앞,2013,3,63,56,64,66,62,63,58,55
동래구사직2동,나,일반주거2,일반,사직주공안,2013,3,54,45,56,53,54,54,46,45
동래구사직2동,나,일반주거2,일반,하나메기탕앞,2013,3,58,51,58,59,59,58,51,52
북구덕천1동,나,일반주거3,도로,13동 시영APT입구,2013,3,73,71,73,74,75,73,72,71
북구덕천1동,나,일반주거3,도로,1동 시영APT입구,2013,3,71,69,71,70,73,72,69,70
북구덕천1동,나,일반주거3,일반,14동 시영APT뒤,2013,3,56,54,56,56,56,56,54,55
북구덕천1동,나,일반주거3,일반,미진골든빌라앞,2013,3,56,54,57,56,56,57,54,54
북구덕천1동,나,일반주거3,일반,시영A5동5~6라인앞,2013,3,58,49,66,58,55,55,49,50
해운대구중1동,다,상업,도로,메리어트호텔 우,2013,3,66,64,66,66,68,65,65,64
해운대구중1동,다,상업,도로,메리어트호텔 좌,2013,3,69,66,69,70,69,68,66,66
해운대구중1동,다,상업,일반,메리어트호텔 뒤,2013,3,58,52,59,61,59,56,51,53
해운대구중1동,다,상업,일반,파라다이스호텔 옆,2013,3,60,55,59,63,62,58,57,54
해운대구중1동,다,상업,일반,파라다이스호텔입구,2013,3,59,53,62,58,60,56,52,54
영도구남항동,다,준공업,도로,남항새마을금고,2013,3,70,67,72,69,72,69,67,67
영도구남항동,다,준공업,도로,카이스트안경앞,2013,3,71,65,73,72,73,69,68,62
영도구남항동,다,준공업,일반,㈜태림오릭스옆,2013,3,59,44,67,63,59,49,39,49
영도구남항동,다,준공업,일반,신한아파트앞,2013,3,61,51,62,63,64,55,55,48
영도구남항동,다,준공업,일반,하나전기앞,2013,3,61,40,66,58,66,55,40,41
부산진구개금2동백병원주변,가,녹지,도로,개금2동새마을금고앞,2013,4,64,62,64,67,67,59,64,60
부산진구개금2동백병원주변,가,녹지,도로,주원초등학교옆,2013,4,64,60,64,64,65,63,62,58
중구대청공원내,가,녹지,도로,방범초소앞,2013,4,67,63,69,66,67,66,67,60
중구대청공원내,가,녹지,도로,시민헌장앞,2013,4,60,55,59,62,61,61,57,53
중구대청공원내,가,녹지,일반,도서관앞,2013,4,54,45,55,50,54,59,49,41
중구대청공원내,가,녹지,일반,동상앞,2013,4,47,41,49,46,47,48,42,40
중구대청공원내,가,녹지,일반,충혼탑입구,2013,4,58,52,58,59,60,55,60,44
부산진구개금2동백병원주변,가,종합병원,일반,건강탕앞,2013,4,59,55,57,64,63,52,56,55
부산진구개금3동백병원주변,가,종합병원,일반,고원아파트1동107호앞,2013,4,60,55,59,66,62,53,55,55
부산진구개금4동백병원주변,가,종합병원,일반,하성약국옆,2013,4,58,51,56,60,63,55,51,52
기장군기장읍동부리,나,일반주거1,도로,기아자동차앞,2013,4,68,62,70,68,68,67,63,61
기장군기장읍동부리,나,일반주거1,도로,제비표페인트앞,2013,4,67,62,67,66,67,68,63,61
기장군기장읍동부리,나,일반주거1,일반,대진아파트앞,2013,4,53,45,54,50,52,56,47,44
기장군기장읍동부리,나,일반주거1,일반,유한빌라앞,2013,4,53,47,56,51,54,53,47,47
기장군기장읍동부리,나,일반주거1,일반,제3기장교회앞,2013,4,52,45,51,50,52,56,46,44
동래구사직2동,나,일반주거2,도로,사직로얄A입구건너편,2013,4,68,62,69,68,70,65,65,59
동래구사직2동,나,일반주거2,도로,종로엠스쿨앞,2013,4,68,63,70,67,67,68,64,63
동래구사직2동,나,일반주거2,일반,묵자골감자탕앞,2013,4,60,53,61,62,59,60,54,52
동래구사직2동,나,일반주거2,일반,사직주공안,2013,4,55,51,56,55,56,55,51,51
동래구사직2동,나,일반주거2,일반,하나메기탕앞,2013,4,59,52,58,62,61,55,53,52
북구덕천1동,나,일반주거3,도로,13동 시영APT입구,2013,4,70,70,71,71,70,71,71,70
북구덕천1동,나,일반주거3,도로,1동 시영APT입구,2013,4,71,71,72,72,72,70,72,71
북구덕천1동,나,일반주거3,일반,14동 시영APT뒤,2013,4,57,58,59,56,58,57,58,58
북구덕천1동,나,일반주거3,일반,미진골든빌라앞,2013,4,58,57,58,58,58,59,57,57
북구덕천1동,나,일반주거3,일반,시영A5동5~6라인앞,2013,4,54,54,55,54,54,56,57,52
해운대구중1동,다,상업,도로,메리어트호텔 우,2013,4,65,63,66,64,65,65,64,63
해운대구중1동,다,상업,도로,메리어트호텔 좌,2013,4,68,69,69,68,69,68,72,67
해운대구중1동,다,상업,일반,메리어트호텔 뒤,2013,4,56,52,56,56,57,56,53,52
해운대구중1동,다,상업,일반,파라다이스호텔 옆,2013,4,56,50,56,56,57,57,51,49
해운대구중1동,다,상업,일반,파라다이스호텔입구,2013,4,55,50,55,56,54,55,51,49
영도구남항동,다,준공업,도로,남항새마을금고,2013,4,67,63,67,68,67,67,63,64
영도구남항동,다,준공업,도로,카이스트안경앞,2013,4,68,64,69,69,69,68,65,63
